Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
97.0,1772057067.0661206,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057067.2903886,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057067.5271573,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057066.702636,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057066.9742272,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057067.2402356,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057067.5034094,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057067.776274,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057068.0519266,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057068.3750021,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.0,1772057066.553076,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
80.0,1772057066.5654106,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1772057066.57892,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
94.0,1772057066.5926342,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772057066.6052618,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057066.6183867,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1772057066.6294491,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
85.0,1772057066.7492392,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
94.0,1772057066.8558254,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057066.9551566,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057067.0628045,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057067.1651676,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057067.2687094,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057067.3717358,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
92.0,1772057066.8481495,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057067.1263897,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057067.4613774,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057067.8969405,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057068.4475489,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057069.2212174,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057070.2140744,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057067.1651788,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057067.4957638,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057067.9341254,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057068.4756308,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057069.116277,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057069.973025,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057071.105045,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
58.0,1772057069.4377792,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,1772057071.8513708,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057074.77965,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,1772057077.9114947,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057081.582123,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057085.3416126,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057089.0620623,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057069.19033,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057071.258502,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057073.9115026,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057076.9525318,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057080.3735328,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057083.8307104,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057087.3204255,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,1772057067.3886774,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
88.0,1772057067.3980803,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
92.0,1772057067.4083247,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
93.0,1772057067.420046,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
94.0,1772057067.430806,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772057067.4411013,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772057067.4515195,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
76.0,1772057067.5670016,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
82.0,1772057067.6673336,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057067.763363,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057067.8660927,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057067.9642572,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057068.0675116,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772057068.1727824,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
88.0,1772057068.5217147,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057068.5331883,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057068.5456517,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057068.5573285,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057068.5690281,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057068.5788066,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772057068.588702,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057068.7063348,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772057068.8015776,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057068.8895924,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057068.9810894,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057069.082567,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057069.190938,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057069.3015888,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,1772057070.3162968,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,1772057070.3286333,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772057070.3401349,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,1772057070.3535392,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772057070.3655834,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772057070.3772428,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057070.3881035,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,1772057070.551467,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772057070.662529,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772057070.7799656,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057070.8834848,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057071.0062234,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057071.136579,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057071.2557714,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772057068.6985247,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,1772057068.7093046,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
56.0,1772057068.722242,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
61.0,1772057068.7408319,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
62.0,1772057068.7560344,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
65.0,1772057068.7706368,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
69.0,1772057068.7899132,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
55.0,1772057068.982077,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
61.0,1772057069.072262,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
61.0,1772057069.1722305,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
69.0,1772057069.2915995,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
69.0,1772057069.4020834,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
74.0,1772057069.518055,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
74.0,1772057069.641011,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
64.0,1772057069.494101,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057069.6471941,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,1772057069.8673093,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772057070.1186056,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,1772057070.4459686,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
77.0,1772057070.9668732,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,1772057071.6599994,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772057069.9546738,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057070.2519584,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057070.650785,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772057071.16597,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
76.0,1772057071.7505333,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
79.0,1772057072.514903,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
85.0,1772057073.5203767,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
55.0,1772057076.7644887,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
50.0,1772057084.394748,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057091.9254994,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
57.0,1772057097.4678106,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772057101.9430046,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,1772057106.0991757,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,1772057110.1650481,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
56.0,1772057077.003926,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772057084.896598,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
54.0,1772057092.3051035,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772057097.7722862,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057102.1369708,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,1772057106.3427403,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772057110.3200881,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,1772057071.1612132,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
50.0,1772057071.1728032,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
63.0,1772057071.1834483,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
62.0,1772057071.1946788,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
58.0,1772057071.213973,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
63.0,1772057071.2330348,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
71.0,1772057071.2488291,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
64.0,1772057071.4063337,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
59.0,1772057071.5323277,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
68.0,1772057071.6553786,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
69.0,1772057071.7870224,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
68.0,1772057071.9141378,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
81.0,1772057072.028032,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
80.0,1772057072.1523254,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
55.0,1772057071.4741027,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772057071.7596672,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057072.1317031,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772057072.6292133,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772057073.2142372,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
77.0,1772057074.1092844,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
83.0,1772057075.3160105,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057071.9945269,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,1772057072.3479652,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057072.8613398,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,1772057073.4838529,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772057074.2498527,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.0,1772057075.3336713,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,1772057076.7757149,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
61.0,1772057082.3873055,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772057092.8836062,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
55.0,1772057100.0880816,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772057106.1907358,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772057111.3414836,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772057115.1665447,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
73.0,1772057118.8076534,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
49.0,1772057083.9737437,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
55.0,1772057094.1200058,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772057101.299838,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057107.423189,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057112.1952734,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,1772057115.9955795,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
80.0,1772057119.5990076,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
52.0,1772057075.3486483,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
58.0,1772057075.3691823,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,1772057075.3884206,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
62.0,1772057075.41039,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
61.0,1772057075.4300807,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
68.0,1772057075.4490373,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,1772057075.467378,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
52.0,1772057075.5989983,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
56.0,1772057075.7317905,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
62.0,1772057075.8627737,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
65.0,1772057076.0078275,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
65.0,1772057076.1580942,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
76.0,1772057076.312008,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
80.0,1772057076.4822602,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
60.0,1772057077.6668272,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057077.6906178,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
65.0,1772057077.7127457,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772057077.730386,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772057077.7512772,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,1772057077.7722852,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
84.0,1772057077.789602,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,1772057078.1705155,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,1772057078.319115,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
65.0,1772057078.4710987,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,1772057078.6273546,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,1772057078.787374,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
80.0,1772057078.9492586,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
87.0,1772057079.1302705,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
55.0,1772057088.7983997,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
53.0,1772057088.8179307,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
53.0,1772057088.836152,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
57.0,1772057088.8552723,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772057088.8754377,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,1772057088.8905902,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,1772057088.913765,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772057090.3409312,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
61.0,1772057090.4696937,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772057090.592256,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
64.0,1772057090.7209272,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
65.0,1772057090.86534,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,1772057091.0245442,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772057091.180604,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057087.5518286,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057087.6104853,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057087.670545,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057087.7311337,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057087.7918777,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057087.8520732,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057087.912527,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,1772057088.2715433,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,1772057088.4503238,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,1772057088.626774,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,1772057088.795792,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,1772057088.960863,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,1772057089.1154423,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,1772057089.2677405,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,1772057089.1943536,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057089.33112,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057089.4845278,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057089.6628218,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057089.8655977,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057090.1948502,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057090.5319307,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057089.446798,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057089.682698,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057089.958293,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057090.260175,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057090.5830345,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057090.9664478,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057091.4668288,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057089.581692,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057089.8032765,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057090.0528932,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057090.2825694,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057090.531125,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057090.8300548,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,1772057091.2402718,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,1772057090.8964999,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057091.1851225,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057091.4630728,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057091.7546093,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057092.0563955,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057092.3945754,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772057092.7780168,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,1772057091.2627907,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
87.0,1772057091.2796693,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057091.3062434,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057091.3264763,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,1772057091.3507514,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
